Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1777164466,10,,Aggregated,7.400000,1.300000,4,5,16,23,72,130,240,360,390,390,390,109,22,4,26.245818347371088,2.4523999891243875,393.1696999934502,746.0366972477065
1777164467,10,,Aggregated,7.500000,1.400000,4,5,16,18,60,130,240,360,390,390,390,118,22,4,24.489211863433642,2.3674000112805516,393.1696999934502,757.4745762711865
1777164468,10,,Aggregated,7.500000,1.400000,4,5,15,18,47,120,240,360,390,390,390,123,22,4,23.636056096539114,2.3674000112805516,393.1696999934502,763.1056910569106
1777164469,10,,Aggregated,7.600000,1.500000,4,4,8,17,42,120,240,360,390,390,390,133,25,4,22.121649623246288,2.3674000112805516,393.1696999934502,756.3383458646616
1777164470,10,,Aggregated,7.700000,1.400000,4,4,5,16,42,120,240,360,390,390,390,141,28,4,21.056765956921396,2.3271999962162226,393.1696999934502,748.4539007092199
1777164471,10,,Aggregated,7.700000,1.400000,4,4,5,16,42,120,240,360,390,390,390,144,29,4,20.698477082987665,2.3271999962162226,393.1696999934502,746.3680555555555
1777164472,10,,Aggregated,7.700000,1.600000,4,4,5,15,41,120,180,360,390,390,390,154,30,4,19.560170129724693,2.0471000170800835,393.1696999934502,751.2597402597403
1777164473,10,,Aggregated,7.600000,1.600000,4,4,5,11,41,110,180,360,390,390,390,164,34,4,18.60242987778492,2.0471000170800835,393.1696999934502,741.9634146341464
1777164474,10,,Aggregated,7.500000,1.500000,4,4,5,7,40,110,180,360,390,390,390,171,35,4,17.96903040914317,2.0471000170800835,393.1696999934502,743.9239766081871
1777164475,10,,Aggregated,7.600000,1.700000,4,4,4,6,40,110,180,360,390,390,390,180,36,4,17.242762221980634,2.0471000170800835,393.1696999934502,747.4
1777164476,10,,Aggregated,7.700000,1.800000,4,4,4,5,36,86,180,360,390,390,390,188,37,4,16.65678085106613,2.0471000170800835,393.1696999934502,749.7712765957447
1777164477,10,,Aggregated,7.600000,1.600000,4,4,4,5,26,86,180,360,390,390,390,197,38,4,16.119984263846142,2.0471000170800835,393.1696999934502,752.6802030456853
1777164478,10,,Aggregated,7.700000,1.500000,4,4,4,5,25,72,170,240,390,390,390,204,40,4,15.694700490070424,2.0471000170800835,393.1696999934502,750.3137254901961
1777164479,10,,Aggregated,8.000000,1.600000,4,4,4,5,25,72,170,240,390,390,390,210,42,4,15.344565238116221,2.0471000170800835,393.1696999934502,747.4
1777164480,10,,Aggregated,7.900000,1.800000,4,4,4,5,23,72,170,240,390,390,390,220,44,4,14.816558636349244,2.0471000170800835,393.1696999934502,747.4
1777164481,10,,Aggregated,7.600000,1.600000,4,4,4,5,22,60,170,240,390,390,390,227,44,4,14.444882819292625,2.0471000170800835,393.1696999934502,751.9823788546255
1777164482,10,,Aggregated,7.900000,1.700000,4,4,4,5,21,60,170,240,390,390,390,236,45,4,14.093996186309566,2.0471000170800835,393.1696999934502,754.3262711864406
1777164483,10,,Aggregated,8.100000,1.500000,4,4,4,5,18,47,170,240,390,390,390,243,46,4,13.785919341270203,2.0471000170800835,393.1696999934502,755.3497942386831
1777164484,10,,Aggregated,8.000000,1.500000,4,4,4,5,18,47,170,240,390,390,390,249,47,4,13.538934136240604,2.0471000170800835,393.1696999934502,755.7550200803213
