Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1777169583,73,,Aggregated,164.100000,28.800000,3,3,4,4,5,9,29,74,350,490,490,44430,7442,3,5.636880915991937,1.1634000111371279,494.21440000878647,771.5479180733738
1777169584,60,,Aggregated,165.300000,29.200000,3,3,4,4,5,9,29,74,350,490,490,44529,7453,3,5.631181182992915,1.1634000111371279,494.21440000878647,771.6410653731276
1777169585,60,,Aggregated,165.800000,29.400000,3,3,4,4,5,9,29,74,350,490,490,44634,7470,3,5.6270167315847015,1.1634000111371279,494.21440000878647,771.6506250840167
1777169586,60,,Aggregated,161.500000,29.100000,3,3,4,4,5,9,29,74,350,490,490,44723,7477,3,5.626979167263394,1.1634000111371279,494.21440000878647,771.781790130358
1777169587,60,,Aggregated,156.300000,26.800000,3,3,4,4,5,9,29,73,350,490,490,44833,7497,3,5.620071520921131,1.1634000111371279,494.21440000878647,771.7551134209176
1777169589,60,,Aggregated,148.700000,24.900000,3,3,4,4,5,9,29,73,350,490,490,44931,7509,3,5.61398443163025,1.1634000111371279,494.21440000878647,771.8276690926086
1777169590,60,,Aggregated,140.600000,23.100000,3,3,4,4,5,9,29,73,350,490,490,45026,7525,3,5.607611479979915,1.1634000111371279,494.21440000878647,771.8256340780882
1777169591,60,,Aggregated,129.900000,21.100000,3,3,4,4,5,9,29,73,350,490,490,45127,7540,3,5.601070636148589,1.1634000111371279,494.21440000878647,771.8565825337381
1777169592,60,,Aggregated,121.900000,20.100000,3,3,4,4,5,9,29,73,350,490,490,45228,7553,3,5.595064594889473,1.1634000111371279,494.21440000878647,771.9202485186167
1777169593,60,,Aggregated,115.600000,19.100000,3,3,4,4,5,9,29,73,350,490,490,45323,7572,3,5.5892025968685495,1.1634000111371279,494.21440000878647,771.8688524590164
1777169594,60,,Aggregated,108.900000,17.300000,3,3,4,4,5,9,29,73,350,490,490,45425,7587,3,5.60013584585091,1.1634000111371279,494.21440000878647,771.902234452394
1777169595,60,,Aggregated,108.900000,17.300000,3,3,4,4,5,9,29,73,350,490,490,45520,7596,3,5.595173385280933,1.1634000111371279,494.21440000878647,772.014323374341
1777169596,60,,Aggregated,102.000000,15.600000,3,3,4,4,5,9,29,73,350,490,490,45622,7610,3,5.603042231771537,1.1634000111371279,494.21440000878647,772.0635219850072
1777169597,60,,Aggregated,98.500000,14.200000,3,3,4,4,5,9,29,73,350,490,490,45722,7624,3,5.604147438822313,1.1634000111371279,494.21440000878647,772.1070819299243
1777169598,60,,Aggregated,98.400000,14.000000,3,3,4,4,5,9,29,73,350,490,490,45824,7642,3,5.600588228827424,1.1634000111371279,494.21440000878647,772.091000349162
1777169599,60,,Aggregated,99.100000,14.600000,3,3,4,4,5,9,29,72,350,490,490,45915,7649,3,5.595520688178263,1.1634000111371279,494.21440000878647,772.2233039311772
1777169600,60,,Aggregated,98.900000,14.500000,3,3,4,4,5,9,29,72,340,490,490,46019,7663,3,5.5892749515990525,1.1634000111371279,494.21440000878647,772.2769942849693
1777169601,60,,Aggregated,98.000000,13.900000,3,3,4,4,5,9,29,72,340,490,490,46122,7681,3,5.583045431627909,1.1634000111371279,494.21440000878647,772.2633233597849
1777169602,60,,Aggregated,98.700000,13.800000,3,3,4,4,5,9,29,72,340,490,490,46212,7703,3,5.577792372056059,1.1634000111371279,494.21440000878647,772.1505885917078
1777169603,60,,Aggregated,99.200000,13.800000,3,3,4,4,5,9,29,72,340,490,490,46318,7716,3,5.57111450187134,1.1634000111371279,494.21440000878647,772.225484692776
1777169604,60,,Aggregated,97.700000,14.900000,3,3,4,4,5,9,29,72,340,490,490,46416,7728,3,5.564887250034134,1.1634000111371279,494.21440000878647,772.2947259565667
1777169605,60,,Aggregated,99.200000,14.200000,3,3,4,4,5,9,29,72,340,490,490,46519,7746,3,5.558933564725335,1.1634000111371279,494.21440000878647,772.2811324405081
1777169606,60,,Aggregated,99.200000,14.100000,3,3,4,4,5,9,29,72,340,490,490,46616,7762,3,5.5527972798523075,1.1634000111371279,494.21440000878647,772.2835507122019
1777169607,60,,Aggregated,99.500000,14.800000,3,3,4,4,5,9,29,72,340,490,490,46714,7779,3,5.549328134982303,1.1634000111371279,494.21440000878647,772.2727019737124
1777169608,60,,Aggregated,99.100000,15.200000,3,3,4,4,5,9,29,72,340,490,490,46822,7799,3,5.543590333552691,1.1634000111371279,494.21440000878647,772.240720174277
1777169609,60,,Aggregated,99.200000,15.500000,3,3,4,4,5,9,29,72,340,490,490,46914,7820,3,5.538348970404554,1.1634000111371279,494.21440000878647,772.1508291767916
1777169610,60,,Aggregated,98.800000,15.600000,3,3,4,4,5,9,29,72,340,490,490,47010,7840,3,5.533188019513251,1.1634000111371279,494.21440000878647,772.0876409274622
1777169611,60,,Aggregated,100.100000,17.200000,3,3,4,4,5,9,29,72,340,490,490,47110,7855,3,5.527602058949717,1.1634000111371279,494.21440000878647,772.1140946720442
1777169612,60,,Aggregated,98.900000,17.600000,3,3,4,4,5,9,29,72,340,490,490,47198,7868,3,5.523110621152283,1.1634000111371279,494.21440000878647,772.1404296792236
1777169613,60,,Aggregated,98.300000,17.400000,3,3,4,4,5,9,28,71,340,490,490,47302,7883,3,5.516907614839465,1.1634000111371279,494.21440000878647,772.1771383873833
1777169614,85,,Aggregated,98.800000,16.700000,3,3,4,4,5,9,29,73,340,490,490,47444,7901,3,5.553419783260986,1.1634000111371279,494.21440000878647,772.2658502655762
1777169615,85,,Aggregated,98.200000,16.900000,3,3,4,4,5,9,29,73,340,490,490,47586,7921,3,5.545017110014988,1.1634000111371279,494.21440000878647,772.3228050266886
1777169616,85,,Aggregated,102.100000,17.200000,3,3,4,4,5,9,29,73,340,490,490,47722,7943,3,5.537991358227078,1.1634000111371279,494.21440000878647,772.3327396169482
1777169617,85,,Aggregated,105.300000,17.500000,3,3,4,4,5,9,29,73,340,490,490,47852,7958,3,5.530691473657676,1.1634000111371279,494.21440000878647,772.4358020563404
1777169618,85,,Aggregated,109.800000,17.900000,3,3,4,4,5,9,29,73,340,490,490,47993,7976,3,5.522414437467655,1.1634000111371279,494.21440000878647,772.5201591898818
1777169619,85,,Aggregated,113.300000,17.900000,3,3,4,4,5,9,29,73,340,490,490,48140,8002,3,5.514034445312046,1.1634000111371279,494.21440000878647,772.4959285417532
